ServiceID,CustomerID,CarModel,ServiceRating,ServiceCost,ComplaintType,ServiceDate
3528,3546,Baleno,5,6041,AC Problem,2024-06-14
3529,3194,Ertiga,4,11176,No Issue,2022-07-06
3530,4684,Baleno,2,3124,High Service Cost,2022-01-25
3531,4572,Creta,3,9996,Engine Noise,2022-05-22
3532,2361,Creta,2,10682,Engine Noise,2023-03-04
3533,2108,Seltos,4,5644,Scratches,2022-01-25
3534,2840,Harrier,1,6224,AC Problem,2023-04-22
3535,3938,Harrier,1,14262,No Issue,2024-04-26
3536,3854,Ertiga,1,4026,High Service Cost,2022-05-02
3537,3893,City,5,2020,No Issue,2024-09-09
3538,4214,XUV700,5,10219,Late Delivery,2022-01-17
3539,1890,i20,1,12689,AC Problem,2022-01-02
3540,2334,i20,4,7018,No Issue,2022-09-24
3541,4440,Alto,5,13755,High Service Cost,2022-09-08
3542,2730,Baleno,1,9071,AC Problem,2022-10-04
3543,2719,i20,2,14939,High Service Cost,2024-10-26
3544,3860,i20,1,3453,Engine Noise,2022-08-12
3545,1970,Alto,1,12474,Engine Noise,2024-07-29
3546,4512,i20,2,12663,High Service Cost,2023-04-18
3547,1066,Alto,5,7256,Engine Noise,2023-05-29
3548,4805,Seltos,2,12321,Engine Noise,2022-06-14
3549,4845,Creta,5,8461,Engine Noise,2022-10-27
3550,1837,Swift,4,12604,High Service Cost,2024-09-01
3551,1926,Seltos,5,6835,Engine Noise,2023-03-30
3552,4605,Ertiga,3,14687,Late Delivery,2023-10-01
3553,1340,Harrier,5,7986,AC Problem,2023-04-26
3554,4749,Harrier,3,3475,High Service Cost,2022-03-16
3555,1101,Harrier,5,2935,No Issue,2022-11-05
3556,4385,Seltos,2,10426,AC Problem,2022-03-17
3557,4996,Harrier,5,2034,Scratches,2023-01-22
3558,1951,Baleno,1,14926,AC Problem,2024-08-14
3559,2133,XUV700,5,10530,Scratches,2024-01-17
3560,1906,City,2,14219,Late Delivery,2023-04-05
3561,2455,XUV700,2,5525,High Service Cost,2023-10-23
3562,3389,Ertiga,5,11694,No Issue,2022-11-09
3563,1827,Alto,5,7978,High Service Cost,2022-09-26
3564,2202,City,5,9807,No Issue,2022-06-04
3565,3726,XUV700,4,13316,No Issue,2023-04-25
3566,3181,Baleno,3,13875,High Service Cost,2022-01-28
3567,2053,City,5,12682,AC Problem,2024-05-11
3568,3922,City,5,14707,Engine Noise,2022-04-29
3569,4544,XUV700,3,2705,Scratches,2022-05-30
3570,1995,City,1,6847,Engine Noise,2023-11-13
3571,1384,Ertiga,4,6344,Scratches,2024-02-01
3572,1597,i20,4,12532,Engine Noise,2022-07-02
3573,1008,i20,1,14494,High Service Cost,2022-07-02
3574,1135,Seltos,3,11316,High Service Cost,2022-06-22
3575,2313,XUV700,3,7334,No Issue,2023-06-26
3576,1975,Harrier,2,9467,Late Delivery,2022-12-21
3577,1978,Ertiga,3,11791,High Service Cost,2022-06-03
3578,2671,Swift,4,6530,Scratches,2023-08-24
3579,4723,City,2,2238,No Issue,2023-01-20
3580,3090,XUV700,5,11339,Scratches,2024-01-03
3581,4176,XUV700,5,14805,Engine Noise,2024-07-08
3582,2847,Ertiga,5,14100,Late Delivery,2023-07-08
3583,4102,Harrier,2,6244,High Service Cost,2022-12-27
3584,4753,Ertiga,4,4104,Engine Noise,2024-02-15
3585,4744,City,3,12395,No Issue,2024-05-23
3586,3834,XUV700,2,5668,Scratches,2023-12-19
3587,2788,Ertiga,4,6631,AC Problem,2023-10-22
3588,2242,Ertiga,3,4162,Late Delivery,2023-05-10
3589,3007,Swift,1,8474,High Service Cost,2023-02-28
3590,1112,Creta,4,13797,Scratches,2024-04-20
3591,3779,i20,1,6461,High Service Cost,2022-09-12
3592,4766,Harrier,5,5565,High Service Cost,2022-09-18
3593,4331,Seltos,5,13809,Scratches,2023-06-07
3594,3059,City,4,7368,High Service Cost,2023-02-26
3595,4542,Baleno,1,4933,No Issue,2023-08-03
3596,2363,Seltos,2,5108,Late Delivery,2023-02-20
3597,3919,i20,3,2464,Engine Noise,2024-10-25
3598,4995,Seltos,5,12226,Late Delivery,2024-07-06
3599,3293,City,5,13086,Engine Noise,2022-07-25
3600,4321,Baleno,5,7340,No Issue,2023-04-14
3601,4641,Ertiga,5,12977,Late Delivery,2022-03-23
3602,3556,Swift,4,4920,No Issue,2024-01-27
3603,4375,City,4,2810,Scratches,2022-09-24
3604,4959,Harrier,1,7909,Engine Noise,2024-01-21
3605,4963,Ertiga,2,7978,Scratches,2023-04-20
3606,2536,Creta,1,8629,Scratches,2022-06-02
3607,4432,i20,2,2398,Late Delivery,2023-07-08
3608,4786,Ertiga,4,9700,High Service Cost,2023-05-02
3609,3091,Ertiga,5,3075,High Service Cost,2023-07-25
3610,2342,Seltos,1,13011,No Issue,2023-09-21
3611,3654,XUV700,2,9598,Late Delivery,2024-01-31
3612,2512,XUV700,3,3862,Scratches,2023-12-10
3613,4365,Harrier,2,13471,AC Problem,2024-04-17
3614,3556,i20,1,2885,No Issue,2022-06-24
3615,4592,Creta,4,7538,Scratches,2023-07-19
3616,2797,Seltos,5,4566,No Issue,2023-11-16
3617,2349,Ertiga,3,13432,AC Problem,2024-08-24
3618,2276,City,1,3673,Engine Noise,2023-12-24
3619,1307,Harrier,4,12941,No Issue,2024-10-18
3620,2346,XUV700,2,12176,No Issue,2024-10-23
3621,2631,i20,4,7259,Scratches,2024-03-03
3622,1866,Swift,4,8490,High Service Cost,2022-09-04
3623,3959,Ertiga,5,3691,Scratches,2023-03-08
3624,4713,Creta,1,6153,Late Delivery,2023-07-21
3625,3083,Creta,4,13959,Scratches,2023-04-26
3626,2640,Ertiga,2,2657,AC Problem,2022-09-15
3627,1710,Seltos,2,5256,High Service Cost,2023-06-19
3628,2314,XUV700,5,8321,Late Delivery,2022-04-18
3629,4959,Seltos,4,6054,AC Problem,2022-06-25
3630,4613,Baleno,2,11702,High Service Cost,2023-04-14
3631,3988,Alto,2,7246,Late Delivery,2023-06-11
3632,2628,Creta,5,11260,Scratches,2024-03-29
3633,2512,Seltos,4,8333,High Service Cost,2022-06-01
3634,4008,Creta,5,11577,AC Problem,2024-04-03
3635,3283,Swift,4,4614,AC Problem,2022-10-08
3636,4456,Seltos,2,2771,High Service Cost,2024-08-05
3637,3408,Ertiga,1,4574,AC Problem,2023-03-07
3638,4778,Harrier,2,4196,AC Problem,2022-11-16
3639,2279,i20,1,9933,Engine Noise,2022-03-12
3640,1867,City,4,8357,Engine Noise,2022-02-26
3641,2382,Ertiga,4,6715,No Issue,2022-06-16
3642,4614,Seltos,3,3997,Engine Noise,2023-09-23
3643,3072,i20,4,4082,High Service Cost,2024-03-07
3644,3862,Creta,4,12620,No Issue,2024-07-10
3645,3999,Creta,3,10963,Scratches,2022-11-16
3646,1983,City,1,12466,No Issue,2023-06-16
3647,2024,City,4,8363,AC Problem,2022-01-07
3648,3405,XUV700,5,3163,Late Delivery,2023-04-03
3649,1117,Alto,4,13829,No Issue,2022-08-26
3650,3526,XUV700,4,8941,Engine Noise,2023-03-27
3651,3724,Ertiga,2,8408,Scratches,2024-06-14
3652,3506,Baleno,4,6882,Late Delivery,2023-05-07
3653,3160,Harrier,4,14623,No Issue,2023-03-25
3654,2218,Baleno,5,7056,Scratches,2024-10-01
3655,4723,Harrier,3,5693,Engine Noise,2023-10-01
3656,2043,Creta,3,7676,Scratches,2022-07-22
3657,4357,XUV700,3,13542,Scratches,2023-08-05
3658,3505,Seltos,2,12571,Late Delivery,2024-05-09
3659,4814,Ertiga,4,2772,High Service Cost,2022-04-30
3660,4519,Seltos,1,2723,Engine Noise,2023-10-27
3661,4662,Baleno,1,3218,Late Delivery,2024-08-01
3662,3687,Seltos,5,14918,Late Delivery,2023-09-16
3663,4156,Alto,2,2705,Late Delivery,2024-07-01
3664,1575,XUV700,2,11473,High Service Cost,2022-06-29
3665,4345,Creta,4,12927,High Service Cost,2023-09-23
3666,3847,Ertiga,1,6537,No Issue,2023-10-04
3667,1402,Ertiga,2,2610,No Issue,2023-12-01
3668,1252,City,5,11923,Engine Noise,2024-08-10
3669,2629,Creta,1,7054,AC Problem,2023-05-08
3670,4872,XUV700,2,11844,Engine Noise,2024-07-31
3671,4005,i20,4,9975,High Service Cost,2023-02-01
3672,3709,i20,4,11093,High Service Cost,2024-02-29
3673,4436,Baleno,4,6046,High Service Cost,2022-11-30
3674,1668,XUV700,4,13388,Late Delivery,2023-10-21
3675,1727,Harrier,1,10036,High Service Cost,2022-01-01
3676,4331,Baleno,1,9531,Late Delivery,2023-03-28
3677,2457,Seltos,2,9314,Late Delivery,2022-07-03
3678,3659,Alto,5,13723,Engine Noise,2023-12-05
3679,2145,Ertiga,3,10362,Scratches,2023-08-04
3680,4715,City,3,14597,No Issue,2022-12-06
3681,2540,Baleno,4,9880,No Issue,2024-07-06
3682,1978,Harrier,2,9122,Engine Noise,2023-09-14
3683,4816,Alto,3,4399,Engine Noise,2022-06-21
3684,3726,Baleno,3,6955,High Service Cost,2023-01-13
3685,1568,City,3,14155,High Service Cost,2022-06-26
3686,1542,Creta,3,3374,High Service Cost,2023-09-03
3687,1518,Alto,3,3596,Late Delivery,2022-02-05
3688,3059,City,2,11187,Late Delivery,2022-08-13
3689,1009,Swift,3,8284,High Service Cost,2024-05-05
3690,1156,Harrier,3,13488,Late Delivery,2024-07-18
3691,4059,Swift,2,2745,Engine Noise,2022-06-02
3692,3772,i20,1,12001,High Service Cost,2024-01-19
3693,1140,i20,1,7484,No Issue,2024-02-05
3694,3686,Swift,1,10934,No Issue,2024-03-31
3695,4781,Harrier,3,13512,AC Problem,2022-04-15
3696,4998,XUV700,2,11685,Late Delivery,2023-01-02
3697,1136,Creta,1,5520,No Issue,2024-04-12
3698,1690,City,4,5422,High Service Cost,2024-10-20
3699,2623,Swift,4,5155,No Issue,2023-05-05
3700,2423,Baleno,2,4723,Engine Noise,2022-02-19
3701,3490,Swift,3,12192,Late Delivery,2024-03-26
3702,2465,Ertiga,1,6268,No Issue,2022-07-20
3703,4338,Seltos,3,8025,Late Delivery,2022-06-24
3704,1675,Harrier,1,12120,Engine Noise,2022-05-22
3705,4832,Alto,5,8061,No Issue,2022-07-09
3706,2536,Ertiga,5,6240,AC Problem,2024-05-07
3707,3324,Ertiga,3,5522,High Service Cost,2024-02-20
3708,4755,i20,4,12560,Scratches,2024-05-18
3709,2379,Alto,3,3171,No Issue,2022-11-25
3710,1932,City,1,12945,Engine Noise,2024-08-22
3711,4845,Swift,3,8269,AC Problem,2024-02-14
3712,4725,Seltos,3,13151,AC Problem,2022-04-05
3713,4164,Alto,1,8029,Scratches,2023-11-25
3714,3688,Ertiga,4,11856,AC Problem,2023-04-27
3715,4207,Baleno,5,4722,No Issue,2022-01-11
3716,3158,Baleno,1,9633,Late Delivery,2024-02-12
3717,2067,Creta,3,13392,Engine Noise,2023-04-16
3718,3938,Creta,2,10874,No Issue,2023-03-07
3719,1210,Harrier,3,14100,Engine Noise,2022-01-04
3720,3390,Swift,3,9242,High Service Cost,2022-12-03
3721,4430,Baleno,2,3509,Scratches,2023-01-10
3722,3408,Swift,3,9935,Scratches,2022-01-30
3723,4402,Ertiga,2,4263,High Service Cost,2024-06-16
3724,3458,City,3,8886,Scratches,2024-04-21
3725,3806,Ertiga,4,4284,Scratches,2022-08-08
3726,1507,Creta,5,12335,AC Problem,2022-05-08
3727,1231,Creta,4,4959,High Service Cost,2022-08-13
3728,1803,Swift,1,11848,Late Delivery,2023-02-12
3729,2193,Alto,1,5266,AC Problem,2023-11-08
3730,4475,Creta,3,11465,Scratches,2022-06-07
3731,1233,Baleno,1,5518,Late Delivery,2023-12-10
3732,3567,Creta,1,8215,Engine Noise,2023-02-11
3733,3349,XUV700,3,4015,Engine Noise,2022-01-30
3734,3147,XUV700,3,11109,Scratches,2022-07-15
3735,3300,Swift,5,11143,Engine Noise,2024-03-29
3736,3355,Baleno,2,9663,High Service Cost,2022-12-10
3737,3841,Swift,3,13216,Scratches,2023-08-02
3738,3850,XUV700,5,10346,High Service Cost,2022-07-03
3739,2723,Swift,4,14607,Late Delivery,2023-05-27
3740,1386,i20,1,10492,No Issue,2024-08-18
3741,2146,City,2,10386,No Issue,2023-09-13
3742,1131,XUV700,4,9564,AC Problem,2022-08-06
3743,4307,XUV700,3,8352,Scratches,2022-11-17
3744,3268,Harrier,4,3437,High Service Cost,2022-01-02
3745,3109,XUV700,5,10924,No Issue,2024-02-10
3746,1831,XUV700,3,5044,Scratches,2023-08-18
3747,4761,City,3,3451,AC Problem,2022-03-23
3748,1731,Creta,2,9087,No Issue,2022-08-11
3749,1402,Baleno,5,6709,AC Problem,2024-02-14
3750,3218,Seltos,1,3288,No Issue,2024-05-28
3751,2499,Alto,4,5247,Engine Noise,2023-03-18
3752,2617,Baleno,2,3375,Scratches,2023-07-27
3753,1013,XUV700,2,6279,AC Problem,2023-08-18
3754,1269,XUV700,3,9491,AC Problem,2024-07-23
3755,2077,Seltos,4,5973,No Issue,2022-01-28
3756,4484,Alto,2,6594,AC Problem,2022-07-04
3757,2154,Alto,3,13456,Scratches,2022-03-11
3758,4681,Alto,3,2999,Engine Noise,2023-12-20
3759,3760,Ertiga,5,8338,Scratches,2023-10-30
3760,3919,Ertiga,3,4042,Engine Noise,2023-07-03
3761,2796,Seltos,1,3044,No Issue,2022-08-05
3762,4804,Swift,5,13597,AC Problem,2023-08-31
3763,2540,XUV700,5,6893,AC Problem,2023-11-26
3764,3676,Swift,1,7688,No Issue,2023-09-05
3765,3348,Harrier,1,11270,No Issue,2024-01-10
3766,3751,Seltos,2,6399,Engine Noise,2023-04-17
3767,2983,Swift,2,11749,Late Delivery,2023-01-20
3768,2962,Seltos,1,7260,Engine Noise,2022-01-03
3769,1426,Harrier,2,4136,Engine Noise,2023-08-06
3770,3163,XUV700,1,4927,AC Problem,2022-04-07
3771,3283,Baleno,1,3834,High Service Cost,2023-08-20
3772,2586,Ertiga,3,9754,No Issue,2024-01-21
3773,3060,Alto,2,6400,No Issue,2023-11-19
3774,4289,XUV700,5,5819,High Service Cost,2023-10-05
3775,2352,Baleno,5,9384,AC Problem,2023-11-20
3776,1067,Baleno,2,6379,Late Delivery,2023-09-05
3777,3790,Seltos,2,12235,Scratches,2023-12-01
3778,3884,Seltos,2,9529,No Issue,2022-12-19
3779,1390,Creta,2,9535,No Issue,2024-10-18
3780,2115,Alto,3,10632,Engine Noise,2022-06-30
3781,3151,Baleno,1,5954,Late Delivery,2023-04-22
3782,4661,Swift,2,11660,Late Delivery,2023-10-28
3783,3007,Seltos,2,3962,AC Problem,2023-02-26
3784,2449,i20,1,5448,Late Delivery,2024-06-23
3785,3661,i20,1,5567,Late Delivery,2024-05-11
3786,1772,Baleno,1,9817,High Service Cost,2022-03-27
3787,2966,i20,4,4894,Engine Noise,2024-01-17
3788,3351,Seltos,5,14127,AC Problem,2024-06-11
3789,3426,City,2,5010,High Service Cost,2023-08-17
3790,4809,Swift,3,5863,High Service Cost,2022-06-27
3791,4419,Swift,3,13647,Scratches,2022-07-12
3792,4246,Baleno,1,9325,Engine Noise,2024-03-05
3793,2415,Seltos,3,2744,Late Delivery,2023-05-02
3794,4476,XUV700,5,9392,AC Problem,2023-10-04
3795,1087,Creta,2,2556,Engine Noise,2023-04-12
3796,3677,Alto,3,5800,Late Delivery,2023-03-21
3797,2815,Creta,5,6725,Scratches,2024-06-04
3798,2676,XUV700,5,3851,No Issue,2024-06-07
3799,1624,Seltos,4,12611,High Service Cost,2022-04-01
3800,2934,XUV700,4,4356,Scratches,2022-03-04
3801,2272,XUV700,3,5864,High Service Cost,2022-01-15
3802,3413,Ertiga,5,6197,AC Problem,2024-10-11
3803,2112,Baleno,1,8275,Late Delivery,2024-01-03
3804,3924,City,4,3883,AC Problem,2022-10-21
3805,4892,Harrier,5,6297,Late Delivery,2024-03-26
3806,3779,City,4,9454,Scratches,2022-09-15
3807,1998,Swift,2,5843,No Issue,2023-12-14
3808,3503,Seltos,5,8437,No Issue,2022-06-11
3809,3462,Seltos,5,14320,High Service Cost,2024-10-18
3810,1454,Seltos,2,10209,Late Delivery,2023-03-03
3811,4634,Harrier,4,2671,Late Delivery,2022-01-24
3812,3558,Alto,2,8092,No Issue,2024-09-24
3813,4246,Alto,3,11330,Late Delivery,2023-09-21
3814,1934,Creta,1,10399,AC Problem,2023-06-29
3815,1208,City,4,2160,Late Delivery,2022-10-26
3816,4700,Alto,5,13553,Scratches,2024-10-27
3817,4384,Alto,3,6414,No Issue,2024-08-12
3818,3418,XUV700,4,6557,No Issue,2023-07-02
3819,2336,Baleno,1,3582,AC Problem,2022-09-28
3820,3850,XUV700,5,12177,AC Problem,2022-03-11
3821,2527,Seltos,2,4956,Engine Noise,2022-08-16
3822,3133,Ertiga,1,8195,AC Problem,2022-08-25
3823,1646,XUV700,4,10243,No Issue,2022-07-16
3824,3868,Alto,5,9338,No Issue,2023-01-04
3825,4337,Alto,4,12857,AC Problem,2024-03-27
3826,2243,Ertiga,1,6705,Engine Noise,2024-06-02
3827,3342,Alto,5,3744,Late Delivery,2023-12-21
3828,2721,Ertiga,1,8274,Late Delivery,2023-12-16
3829,3026,i20,4,11155,High Service Cost,2023-10-01
3830,3553,Swift,5,14510,Late Delivery,2024-03-06
3831,3012,XUV700,5,13902,No Issue,2022-12-08
3832,2186,Swift,5,10117,High Service Cost,2022-06-04
3833,2150,Baleno,4,6932,High Service Cost,2024-09-03
3834,3874,i20,3,3149,AC Problem,2023-04-01
3835,1116,Alto,4,4559,AC Problem,2022-02-01
3836,2429,Baleno,2,12369,Late Delivery,2024-09-30
3837,1648,i20,3,12947,High Service Cost,2022-05-08
3838,4839,Harrier,4,3067,Engine Noise,2023-02-28
3839,1355,Creta,2,3829,High Service Cost,2022-04-06
3840,3823,XUV700,1,6283,Scratches,2024-03-25
3841,2022,Seltos,2,14531,Engine Noise,2023-09-05
3842,4293,City,5,2922,No Issue,2023-06-06
3843,4447,Ertiga,3,8746,Late Delivery,2022-08-12
3844,4385,Harrier,4,3550,Late Delivery,2022-09-05
3845,4966,Creta,4,4982,AC Problem,2024-09-01
3846,4934,Alto,5,4044,Scratches,2023-10-11
3847,2173,Ertiga,3,13173,Late Delivery,2024-01-12
3848,3283,Ertiga,3,7813,No Issue,2024-05-11
3849,4934,XUV700,5,14606,High Service Cost,2023-07-06
3850,2191,XUV700,3,9097,Late Delivery,2024-02-23
3851,2518,Ertiga,5,3597,No Issue,2022-05-18
3852,4483,Alto,2,7709,AC Problem,2024-07-14
3853,3989,Ertiga,5,4321,Engine Noise,2022-01-09
3854,1068,i20,4,6858,No Issue,2023-07-23
3855,2744,i20,1,12213,AC Problem,2022-10-29
3856,4635,City,2,3317,Scratches,2023-09-23
3857,1266,i20,4,13667,No Issue,2022-06-20
3858,4221,Harrier,2,5555,Late Delivery,2024-06-02
3859,1814,Ertiga,4,6297,High Service Cost,2023-05-27
3860,2880,Creta,3,3557,No Issue,2023-01-04
3861,2548,i20,5,8304,Scratches,2023-01-10
3862,1381,City,4,13990,Engine Noise,2022-07-23
3863,2635,Alto,4,3069,Scratches,2022-02-26
3864,1373,Seltos,3,2497,AC Problem,2023-10-19
3865,1684,XUV700,1,2104,Engine Noise,2022-05-27
3866,1505,Creta,1,5753,No Issue,2024-09-03
3867,3284,Baleno,5,7042,High Service Cost,2024-10-01
3868,4658,Seltos,3,6035,Scratches,2024-07-10
3869,3372,Creta,2,7204,High Service Cost,2022-03-13
3870,4960,Harrier,4,3847,AC Problem,2024-01-20
3871,4321,Seltos,5,13340,No Issue,2024-08-10
3872,3637,City,1,11769,High Service Cost,2022-05-16
3873,3837,Ertiga,2,4572,High Service Cost,2023-06-01
3874,2474,Alto,3,8965,Scratches,2022-01-27
3875,1753,Creta,4,2983,No Issue,2022-03-25
3876,2954,Baleno,4,8434,High Service Cost,2023-07-02
3877,2951,i20,1,8482,Engine Noise,2022-03-15
3878,2445,i20,1,12252,Late Delivery,2023-05-05
3879,2849,Swift,5,6629,Engine Noise,2022-01-12
3880,2239,Harrier,4,6647,AC Problem,2023-11-02
3881,1731,Alto,4,9540,High Service Cost,2023-08-26
3882,1020,Harrier,4,11691,No Issue,2023-11-03
3883,1304,Seltos,4,2126,Engine Noise,2024-09-28
3884,4424,Alto,2,3757,No Issue,2024-04-11
3885,1603,Harrier,3,9390,AC Problem,2023-08-26
3886,3854,i20,2,4269,Engine Noise,2022-11-11
3887,2009,Swift,3,3614,No Issue,2024-03-03
3888,1444,Swift,2,12636,High Service Cost,2022-03-09
3889,4683,Baleno,5,2098,Scratches,2022-07-16
3890,3313,Creta,3,3506,Engine Noise,2023-10-27
3891,4044,Swift,4,5475,AC Problem,2023-06-06
3892,2191,City,3,5257,No Issue,2022-07-09
3893,2081,Baleno,4,14566,Engine Noise,2022-01-12
3894,3648,Baleno,5,2375,No Issue,2024-08-20
3895,2708,Harrier,3,5474,No Issue,2024-09-15
3896,4728,i20,1,2235,Scratches,2023-07-09
3897,3680,Ertiga,4,6753,No Issue,2022-03-29
3898,1756,City,3,6163,Engine Noise,2024-05-05
3899,1323,Alto,2,12172,AC Problem,2023-04-18
3900,2289,Creta,3,9111,High Service Cost,2022-04-21
3901,4956,Swift,4,10157,AC Problem,2023-02-25
3902,2085,Swift,1,11391,Late Delivery,2022-03-10
3903,3136,Baleno,1,9699,No Issue,2022-04-29
3904,3463,Creta,2,8727,Late Delivery,2024-02-18
3905,2607,City,5,10808,High Service Cost,2022-09-04
3906,3729,City,1,12145,AC Problem,2024-04-10
3907,4756,Alto,5,11009,Late Delivery,2022-01-22
3908,2099,Harrier,4,2052,No Issue,2023-02-03
3909,3452,Seltos,3,13221,Engine Noise,2022-11-22
3910,3412,City,5,7386,AC Problem,2023-08-25
3911,4994,i20,4,14679,AC Problem,2023-10-08
3912,4967,i20,4,5103,Scratches,2022-12-18
3913,4741,Baleno,4,2190,AC Problem,2024-03-21
3914,4913,i20,2,11910,No Issue,2023-02-08
3915,4796,Alto,2,9354,No Issue,2023-09-29
3916,1384,i20,5,11022,Scratches,2023-12-03
3917,1008,Seltos,4,5472,Scratches,2022-11-19
3918,3562,Swift,5,7273,AC Problem,2023-08-17
3919,4440,Ertiga,1,4098,Scratches,2022-08-15
3920,3356,Creta,5,13552,Scratches,2022-06-29
3921,3217,Swift,3,4585,Scratches,2024-08-27
3922,1146,Seltos,4,12517,No Issue,2024-09-16
3923,4589,Harrier,5,2450,Late Delivery,2024-08-08
3924,2926,Seltos,2,6429,Engine Noise,2024-04-15
3925,4754,Seltos,3,10956,No Issue,2023-10-26
3926,1079,Ertiga,5,12745,High Service Cost,2022-06-03
3927,1803,i20,5,2481,AC Problem,2024-01-03
3928,3499,Ertiga,5,4407,No Issue,2024-03-16
3929,4537,Baleno,2,6648,AC Problem,2022-05-02
3930,2759,Harrier,5,2075,No Issue,2022-07-01
3931,4935,Harrier,1,14960,Late Delivery,2023-06-20
3932,1977,XUV700,1,12527,AC Problem,2022-12-04
3933,1806,City,1,3460,Scratches,2022-04-13
3934,2578,Ertiga,5,9871,AC Problem,2022-08-19
3935,2956,XUV700,3,9501,High Service Cost,2023-09-19
3936,3804,Baleno,2,13440,Late Delivery,2024-02-18
3937,4483,Creta,1,3998,Engine Noise,2024-05-24
3938,2585,Baleno,1,4590,High Service Cost,2023-12-29
3939,1294,Swift,3,12075,High Service Cost,2024-08-30
3940,2153,Harrier,1,7032,Late Delivery,2024-05-12
3941,2916,XUV700,2,10390,High Service Cost,2024-06-08
3942,2787,Alto,3,12659,No Issue,2022-01-03
3943,2188,City,4,3097,No Issue,2024-06-26
3944,1612,Ertiga,2,5494,Scratches,2022-06-29
3945,3930,Seltos,2,14398,Late Delivery,2022-05-05
3946,3497,Swift,5,5965,No Issue,2023-01-20
3947,2810,Seltos,4,4141,High Service Cost,2023-10-08
3948,4578,Alto,4,9020,High Service Cost,2022-07-21
3949,1068,XUV700,3,8503,No Issue,2023-10-26
3950,1555,Alto,1,9336,Late Delivery,2022-11-24
3951,3956,City,4,10488,Late Delivery,2024-04-28
3952,2685,Ertiga,3,12500,Engine Noise,2023-02-12
3953,1499,i20,4,4772,Late Delivery,2023-08-12
3954,4206,XUV700,2,14037,AC Problem,2022-09-22
3955,4969,Creta,4,2317,AC Problem,2022-09-11
3956,1829,Creta,1,2271,AC Problem,2023-09-02
3957,1501,Ertiga,3,3367,No Issue,2023-06-21
3958,1973,i20,1,9021,Engine Noise,2024-05-29
3959,4416,Seltos,5,12642,High Service Cost,2023-07-04
3960,1729,XUV700,1,9250,No Issue,2022-09-27
3961,1900,Seltos,1,5311,Scratches,2024-02-17
3962,1659,Seltos,3,11850,Scratches,2022-07-18
3963,4709,Harrier,2,10634,Late Delivery,2022-05-22
3964,1760,Harrier,4,10800,Engine Noise,2022-12-21
3965,3101,XUV700,4,3092,Engine Noise,2024-03-27
3966,1331,City,3,5784,High Service Cost,2022-06-25
3967,1958,Harrier,3,8612,Late Delivery,2023-01-22
3968,4491,XUV700,2,4857,Engine Noise,2023-07-26
3969,2758,XUV700,2,3944,No Issue,2024-03-03
3970,2744,Harrier,5,4871,High Service Cost,2023-09-25
3971,3703,Swift,4,11134,Engine Noise,2022-06-16
3972,1312,Seltos,4,8604,Scratches,2023-07-12
3973,2855,Creta,5,11649,Scratches,2024-03-07
3974,4209,Ertiga,3,11556,Engine Noise,2022-03-27
3975,1354,City,4,9639,AC Problem,2023-10-29
3976,2525,XUV700,1,4138,AC Problem,2022-01-03
3977,3272,Ertiga,3,10480,Scratches,2024-04-03
3978,1613,Alto,3,8937,No Issue,2024-05-28
3979,1098,Alto,2,8115,High Service Cost,2024-02-28
3980,3354,City,5,5344,No Issue,2023-06-09
3981,1794,Alto,3,9700,Scratches,2024-08-23
3982,3438,Baleno,2,9148,Engine Noise,2023-05-11
3983,4162,Harrier,1,9681,Engine Noise,2023-11-14
3984,4880,XUV700,1,6686,High Service Cost,2024-05-11
3985,3421,Alto,4,8699,Scratches,2023-08-13
3986,1203,XUV700,5,4630,Scratches,2022-01-30
3987,4965,i20,5,14835,Scratches,2023-04-12
3988,2773,Seltos,2,14845,Late Delivery,2022-07-22
3989,1608,Harrier,4,9914,Engine Noise,2023-12-25
3990,3680,XUV700,5,2223,Scratches,2022-06-02
3991,4980,Ertiga,4,13842,High Service Cost,2023-11-09
3992,2140,Alto,2,13010,AC Problem,2022-02-12
3993,1065,Ertiga,4,3521,Late Delivery,2023-02-18
3994,3178,XUV700,3,3654,Scratches,2023-03-19
3995,1778,Swift,3,8048,Engine Noise,2022-05-31
